,Unnamed: 0,tweet,bias
5278,0,"@BonnieKlad5 @greggutfeld Did I hear Hunter Biden was seen leaving her dressing room before the debate?
",R
5279,0,"@dbongino After watching tonight's debate between  Trump and Savannah I've decided to not vote for her for president.
",R
5280,0,"U are sharp.   Yes #SavannahGuthrie is self appointed public citizen on each question  and  not a happy woman
",R
5281,0,"@DLoesch Totally unprofessional, this is supposed to be a town hall not a debate with this liberal hack.
",R
5283,0,"Wait... I thought the #TrumpTownHall was supposed to be a town hall...not a debate. @SavannahGuthrie did you know this?
",L
5284,0,"Treason???
",N
5285,0,"Debate moderators and Town Hall hosts should have to divulge their political contributions before the event. #presidenttrumptownhall
",N
5286,0,"@nbc @nbcnews @SavannahGuthrie this is NOT a townhall this is a debate and an interrogation. #MediaBias #LetTrumpAnswer #debate
",R
5287,0,"@AndrewYang President Trump is at a debate, not a town hall!
",N
5288,0,"@icecube This is what happens when you try to do business with -45. https://t.co/KP0LuRBOZc
",L
5289,0,"@KamVTV Next the last presidential debate will be cancelled.
",N
5290,0,"Like Trump had anywhere to go but up.
",L
5291,0,"lets go.
",N
5292,0,"RT @RinckeyShannon: @MZHemingway She seems to be trying to have her own debate!
",N
5293,0,"A debate moderator actually said this to a sitting President...
",N
5294,0,"way better than a debate
",N
5295,0,"@sassycoog Sort of like Trump did to Biden in the first debate?  : - )
",N
5296,0,"RT @ronald_59: Janice agrees with me dems are Jr high school prisoners.
",R
5297,0,"He was right !
",N
5298,0,"RT @EricTrump: So Biden refuses to debate @realDonaldTrump face to face but will appear in person for a town hall. What a coward.
",R
5299,0,"RT @sbalatan: Trump is doing great in this debate against Biden's stand-in, Savannah Guthrie.  She would make a better VP than Harris.
",R
5300,0,"IMMA SETTLE A DEBATE WITH SOMEONE WHOS SEEN IT @amylovattt  WHOS THE MOST IMPORTANT CHARACTER IN ETAJ??!!!
",N
5301,0,"@nytimes Yes he did you choose not to hear.  Go back to the debate you will see.
",N
5302,0,"@megynkelly @seanmdav Kind of like that time you tried to do the same thing to Trump on a FoxNews debate and it forever ruined your career.
",R
5303,0,"@ChuckCallesto Better than last debate.
",N
5304,0,"This dude said some whack shit to me about equal pay so I (out of pettiness) took the debate to fb and this clown got his ass roasted
",N
5305,0,"Did @SavannahGuthrie take a hit off Hunter's crack pipe before this debate? She seems unhinged.
",R
5306,0,"unethical
",N
5307,0,"RT @KatiePhang: Predictably self-destructing.
",N
5308,0,"@BeschlossDC @gtconway3d What if the debate is against himself?
",N
5309,0,"Cool, NBC. Cool cool cool cool.
",N
5310,0,"RT @Egg_Head6: @loganclarkhall @seanmdav @NBCNews billed it as a town hall, but @realDonaldTrump has to debate @SavannahGuthrie
",R
5311,0,"@atrupar Fundamental rights should not be up for debate. Not at the federal level. Not at the state level.
",N
5313,0,"Keep up the good work sir
",N
5314,0,"@people Savannah Guthrie in her first Presidential Debate.  #trumptownhall #Trump2020NowMoreThanEver
",R
5315,0,"RT @NRose28367092: I wouldnt show up for next weeks debate after this charade!! #NBCSucks
",R
5316,0,"@CNN You mean a debate against @SavannahGuthrie
",N
5317,0,"@AriFleischer Too bad your boy chickened out of the debate.  Boohoo snowflake.
",L
5318,0,"RT @Lynn_onward: I thought this was suppose to be a town hall.  This is a rapid fire attack.
",N
5319,0,"@maggmountains Once again another shitty person hosting a debate!
",N
5320,0,"@sbg1 And after reneging on the CPD debate.
",N
5321,0,"I'll have a recap of the #UT3 debate on @fox13 @ 9. 
",N
5322,0,"Watching the Braves game!  But tried the debate for one minute... Guthrie is obnoxious
",R
5323,0,"RT @CharXRenee: @greggutfeld @SavannahGuthrie If President Trump tries to debate her too hard  he'll be accused of mansplaining
",R
5324,0,"@chrandisy Sounds a lot like Chris Wallace from the initial debate
",N
5325,0,"RT @Abhi31105: #ZakirNaik_VS_SaintRampalJi 
",N
5326,0,"That went well...
",N
5327,0,"@JMarie56808989 @1776Stonewall @OfSquonk I heard just the opposite,his debate is a shithole!
",N
5328,0,"You are the  biggest idiot watching this town hall/debate...
",N
5329,0,"@RadioFreeTom Roger all that. Since I'm aware, I'm watching baseball for my mental health and I'm following you for updates on the debate.
",N
5330,0,"Biden has that same right side ear lobe he had in the first debate.  Cheaters!!!
",R
5331,0,"Agreed!
",N
5332,0,"@Hershayyy the spiderman debate over?
",N
5333,0,"That is a gutless fucking lie.
",N
5334,0,"Trump is having to debate this NBC woman instead of Biden   #TrumpTownHall
",R
5335,0,"This whole thread.
",N
5336,0,"Steve Scully Admits He Lied About Being Hacked To Cover For Anti-Trump Collusion https://t.co/vAH09Ub4d0
",R
5337,0,"the plural of debate is ""des bates""
",N
5338,0,".@SavannahGuthrie is a disgrace...
",R
5339,0,"@aruizv84 @GretaThunberg We may not understand how but we know it is (exists). We dont debate it.
",N
5340,0,"@MZHemingway Exactly,  this is a debate between Trump and nasty Savanah Guthrie.
",R
5341,0,"Our President is ALWAYS proven right!!!!!
",R
5342,0,"A national jewelry brand withdrew an advertisement featuring an interfaith marriage after social media backlash. https://t.co/QOKsiXfENT
",N
5344,0,"@max_tweedie Third TVNZ debate without substantive policy to tackle poverty and housing inequality
",N
5345,0,"@MCHaysRN ...it was predictable
",N
5346,0,"Can I debate Savannah please?
",N
5347,0,"Who's watching the Trump vs. Guthrie debate right now?
",N
5348,0,"I thought there was no debate tonight? Biden surrogate doing a better job than Sleepy Joe. The TDS is strong with Savannah......
",R
5349,0,"She's right.
",N
5350,0,"Absolutely disgusting what is being called a #TownHall!!! @NBCNews is FAKE NEWS!!!
",R
5351,0,"Such a lying ass MUTHA FUCKA!
",N
5352,0,"@CNN Boden did not want to debate he wanted to do a zoom call
",N
5353,0,"RT @dpakman: Not a good debate night for absolute lunatic Joni Ernst
",L
5354,0,"RT @annairac: Hey, @cesarconde_ , are you still feeling good about your decision? He's already throwing @nbc under the bus!
",N
5355,0,"@cnbc Trump Town Hall looks like it is being run by an angry 5 year old. #Guthrie is AWFUL!!!
",R
5356,0,"Truth!
",N
5357,0,"Biden has gotten better with every speech and debate. He continues to show grace, empathy and leadership. #BidenTownHall
",L
5358,0,"@greggutfeld He is not a baby. He asked for this, after chickening out of the debate.
",N
5359,0,"@IngrahamAngle Was this supposed to be a debate? Guthrie is running for office?
",R
5360,0,"@BarbaraMathieu3 @RichardGrenell @SavannahGuthrie @LesterHoltNBC @nbc @realDonaldTrump Hi Barbara how did feel about the first debate
",N
5361,0,"Is #SavannahGuthrie a Town Hall moderator or is she trying to debate President Trump?
",R
5362,0,"@GMA @ABC #BidenPolicy Very nice to hear him be able to talk about policy. I am enjoying so much more than a debate.  #PolicyNOTpropaganda
",L
5363,0,"They was just a great question by the young lady in blue!!
",N
5364,0,"RT @Alpha_57: Steve Scully Admits He Lied About Being Hacked To Cover For Anti-Trump Collusion https://t.co/vAH09Ub4d0
",R
5365,0,"@willchamberlain He could have pushed back harder and say: 'I am not here to debate you Savannah, I came here to speak with the public.'
",N
5366,0,"@kayleighmcenany @realDonaldTrump Reminds me of the Presidents debate with Chris Wallace!
",N
5367,0,"#TrumpTownHall Why does Trump have to debate Savannah Guthrie? I thought this was a townhall.  People ask questions, not the moderators
",R
5368,0,"Never. Trust. A. Liberal. Ever.
",R
5369,0,"RT @ContentedIndie: In other news, Joni Ernst is bombing in the Iowa debate
",L
5370,0,"RT @ChiefGavel: Is Trump having a town hall or a debate against Samantha Guthrie?
",L
5371,0,"Drats! Foiled again Frank! https://t.co/bUcKZsZzPP
",N
5372,0,"Trump won tonight's debate.
",R
5373,0,"@JoyofLiberty @jeremymbarr Guthrie thinks she is in a debate
",R
5374,0,"Politics is local, but this may be a bit much.
",N
5375,0,"RT @KatiePhang: Predictably self-destructing. https://t.co/N9SsEw1Xft
",N
5376,0,"Why is @SavannahGuthrie asking questions that she has the answers to?  She could do this by herself I guess.   #debate #trumptownhall
",R
5377,0,"RT @ItsJustMe122: Guess we have a debate after all.. Trump vs Guthrie
",N
5378,0,"Yeah
",N
5379,0,"@cnnbrk The Debate commission has proven they are bias against our President, the need to disband this organization.
",R
5380,0,"Selective memory again Liar in Chief!
",L
5381,0,"RT @TVMoJoe: Live reaction from NBC News HQ: https://t.co/4ohE8W9Oc1
",N
5382,0,"Harris is a joke.
",R
5383,0,"@GStephanopoulos won the 2020 presidential debate season.  The fly got second.
",N
5384,0,"@cady0701 @greggutfeld You mean like Pence did during the vp debate?
",N
5385,0,"@ReinaSusie @SavannahGuthrie @GWtweets Biden is doing his own town hall meeting and Trump loves a debate.
",N
5386,0,"Is this a Town Hall or a debate between President Trump and @SavannahGuthrie
",L
5387,0,"@SavannahGuthrie is a joke. I thought this was a town hall @NBCNews not a debate with savannah.
",R
5388,0,"Switching between the two debate channels is like transitioning from a soothing massage to electroshock therapy
",N
5389,0,"@kateflaim @ABC I appreciate that, but the debate was scheduled, he backed out. He should not be entitled to this hour of airtime
",L
5390,0,"RT @bscobey13: Pineapple is the best fruit debate a wall
",N
5391,0,"I'm still unclear on why Trump can do a town hall, but not a virtual debate.  Chicken shit https://t.co/gcithk3FBo
",L
5392,0,"RT @thebradfordfile: Trump won tonight's debate.
",R
5393,0,"""is major Fake more or less fake than FAKE HOAX and is that less or more of a scam than FAKE SCAM""
",N
5394,0,"RT @cmdrsue: This might be my favorite presidential debate format ever.
",N
5395,0,"This town hall is so much more productive than the last face-to-face botched debate. #BidenTownHall
",L
5396,0,"Yo my son is ready for his own presidential debate lol
",N
5397,0,"RT @JamesS020770: .@SavannahGuthrie is a disgrace...
",R
5398,0,"@literElly I had a panic attack after the vice presidential debate. I'm taking a break from the election. For my mental health.
",N
5399,0,"@BillOReilly True she has cut him off more than he did at first debate
",N
5400,0,"Check out my Gig do illustrations, fantasy and children book cover design https://t.co/VWerEX3Ybr
",N
5401,0,"She is.
",N
5402,0,"It takes a Trump, to lose a debate you asked for, with no other participants.
",L
5403,0,"RT @hamill_kurt: Nice debate w Savannah Guthrie.
",N
5404,0,"The Trump Town Hall debate gives me mom vs racist grandpa vibes
",L
5405,0,"if you watch biden and trump at the same time it's just like having another debate
",N
5406,0,"RT @mashable: Anyone who says climate science is a ""matter of public debate"" needs to read this https://t.co/D7wATgvQp4
",L
5407,0,"RT @aedwardslevy: the plural of debate is ""des bates""
",N
5408,0,"RT @MomJar1: Why dont you, Megyn get a debate with TRUMP
",N
5409,0,"RT @TheCatchFence: @AP Unbelievable this guy was to moderate the second debate. The debate commission is a joke.
",R
5410,0,"@alehondra89 @MMicroneedling @tvkatesnow @NBCNews @SavannahGuthrie @FoxNews This is a town hall not a damn debate! She's so disrespectful!
",N
5411,0,"RT @MarkCranfield_: ""Climate change is a very contentious matter of public debate."" https://t.co/xB5mjZTnPg
",N
5412,0,"@rose59113417 @SavannahGuthrie @GWtweets Joe Biden refused to debate in person.
",R
5413,0,"The fly that landed in Mike Pence's hair during the debate endorses the Trump campaign.
",L
5414,0,"@manishaayut @FrankLuntz No, it's just the same as the 10/5 debate. See for yourself. https://t.co/wLHOY6ZN4T
",N
5415,0,"RT @DJLOK: So basically the Town Hall is the Fake News ""standing in"" for Joe Biden at a debate.
",R
5416,0,"Why CNN is not airing the Biden town hall debate?
",R
5417,0,"Richard Grenell reminds us why we're not watching a presidential debate right now https://t.co/g95TBNb6dF @TwitchyTeam #AAG #AAG2020
",R
5418,0,"@editor_wp @CNN He wouldn't have to debate if he just answered the fuckin questions.
",N
5419,0,"RT @colinflaherty: Guess we got a debate after all.
",N
5420,0,"This Is No Town Hall
",N
5421,0,"@TarynAbercromb3 @IngrahamAngle Did you not watch the presidential debate?
",N
5422,0,"Joe and Donald should've have just done the debate instead of having town halls at the same tim
",N
5423,0,"We demand Joe Rogan to be the moderator!
",N
5424,0,"This is no town hall. It's a debate. But the President is handling it well nonetheless.
",R
5425,0,"do you think russia shut down twitter for the debate or is this tweet live idk send
",N
5426,0,"@maryannemarsh @JoeBiden @realDonaldTrump @ufc Guthrie is trying to debate @realDonaldTrump This isn't a townhall.
",R
5427,0,"thank God theres no debate
",N
5428,0,"MAKE SURE TO STREAM BIDENS DEBATE YALL
",L
5429,0,"@megynkelly I'd like to see you host debate #3
",N
5430,0,"Biden would be curled up in a ball crying if he got the same treatment.
",R
5431,0,"#TownHalls #SavannahGuthrie should be the moderator of the final debate!!! #BidenTownHall
",L
5432,0,"RT @KaivanShroff: Joe Biden won the 2nd debate, too.
",L
5433,0,"Loser!
",N
5434,0,"@SharylAttkisson So kinda like the debate...
",N
5435,0,"RT @swirlygal: @SharylAttkisson The debate is between this little no name person from NBC and the President.
",R
5436,0,"She is so obnoxious! Good Lord!
",N
5437,0,"Anyone else think Joe is speaking so fast bc of debate 2 min limit? Relax Joe. You have this. 
",L
5438,0,"RT @ChangeNow29: So, no he did not test negative before the debate https://t.co/2tpCFbitwz
",N
5439,0,"@ivcoalition its now mj's debate
",N
5440,0,"Golly gee. @POTUS destroyed @SavannahGuthrie in their debate tonight.
",R
5441,0,"Have any Trump supporters been called to ask a question at the Trump/Guthrie debate?
",L
5442,0,"@realDonaldTrump You are well prepared for the townhall cum debate.
",N
5443,0,"RT @Redpainter1: Debate 1: Trump refuses to denounce White Nationalists
",L
5444,0,"This should disqualify him from other debates... 
",N
5445,0,"RT @ChewbeccaUSA: Is anyone else watching the Savanna Guthrie/Trump Debate tonight???  She is eviscerating him.
",L
5446,0,"I think that means NO
",N
5447,0,"RT @timetomove2: I though he said he had the best memory.
",N
5448,0,"Trump is crushing his debate with Savannah Guthrie!
",R
5449,0,"This is a waaaay better debate format and about the right length
",N
5450,0,"Trying to listen to them both at the same time feels a lot like the last debate.
",N
5451,0,"Video from today's Resource Development Congressional Debate is now online: https://t.co/xmvnEkFHpi
",N
5452,0,"Debate over whether that should have been a penalty, but the bottom line is Wijnamino bundled into Mantip - you cannot do that.
",N
